chrom	start	end
chr2	21177486	21177562
chr4	54334939	54336745
chr1	185728633	185729133
chr8	106530823	106531289
chr4	9790552	9791108
chr15	76272587	76273190
chr5	139193523	139194179
chr12	102674137	102674301
chr15	78175247	78176204
chr5	77125267	77126680
chr2	59720252	59720448
chr17	83564488	83564956
chr10	46396878	46397010
chr5	117630106	117630487
chr9	119090973	119092162
chr5	117493945	117494288
chr4	45711661	45712053
chr18	59862963	59863682
chr2	132214401	132214767
chr17	87873166	87873833
chr18	56462055	56462747
chr15	38011689	38012187
chr7	124575917	124576040
chrX	99536215	99536290
chr1	15653462	15653678
chr1	176042169	176042381
chr11	112206565	112207193
chr2	173000170	173000518
chr6	125774030	125774308
chr6	146126852	146127146
chr8	84931002	84931674
chr8	41554567	41554896
chr2	153952205	153952278
chr13	50996586	50996644
chr15	62061373	62061877
chr15	69559353	69559439
chr14	76061080	76061145
chr12	52628691	52628812
chr14	121171194	121172511
chr7	48957157	48957992
chr2	143226821	143227540
chr3	131292043	131292672
chr11	22929816	22929891
chr3	51750875	51750974
chr13	45871755	45872401
chr11	77824233	77824743
chr1	12695307	12695770
chr14	33273302	33273693
chr16	45254447	45255220
chr11	48804915	48805352
chr15	27742172	27743072
chr8	95763617	95763872
chr9	50703310	50704418
chr5	72950280	72950463
chr9	66999170	66999465
chr3	153650939	153651264
chr1	182730591	182730809
chr15	81774115	81774205
chr3	120682095	120682415
chr19	21058162	21059427
chr11	54974797	54975521
chr6	122716342	122716462
chr1	184712250	184712326
chr16	18138714	18140917
chr9	111630181	111631015
chr10	118133700	118134455
chr2	112902262	112902527
chr4	117092535	117093878
chr12	110876360	110876738
chr10	127099537	127100801
chr15	92978057	92978517
chr9	116118561	116119123
chr14	75394042	75394651
chr6	102185506	102185776
chr10	122872141	122872536
chr15	4981425	4982269
chr15	79735513	79736867
chr15	7561480	7561795
chr4	70255271	70255987
chr16	15249909	15250726
chr10	100050789	100051850
chr19	29852833	29853599
chr8	119382105	119382582
chrX	161741088	161741135
chr5	111276155	111276318
chr1	173361317	173361606
chr7	109091986	109092274
chr19	10101853	10101917
chr1	15561850	15561984
chr17	86376342	86376624
chr15	101800415	101801025
chr15	86550963	86551107
chr12	73792838	73793199
chr17	33747881	33748014
chr6	54488214	54488743
chr17	70350508	70351390
chr14	57528822	57529458
chr16	78428818	78429365
chr17	35647061	35647246
chr6	83611142	83611331
chr12	77944687	77944884
chr7	139028411	139028530
chr2	119757253	119757531
chr5	144734040	144734376
chr8	104547039	104547929
chr18	11093598	11093831
chr15	101151504	101153024
chr4	128238834	128239410
chr9	37556343	37556529
chr2	30488235	30488662
chr2	156213021	156213685
chr11	50600783	50600912
chr8	120560076	120560816
chr4	139756309	139756587
chr6	85901349	85901585
chr15	28278270	28278729
chr4	104547643	104547843
chr4	150555545	150556383
chr15	25830533	25831164
chr13	12506444	12506870
chr4	138763976	138764159
chr5	122851181	122851466
chr12	15835009	15835361
chr10	115252021	115252874
chr10	98085291	98085436
chr11	114609785	114609904
chr15	64177336	64177627
chr2	114539999	114540502
chr7	25744934	25745218
chr3	145655293	145657386
chr5	119181757	119181904
chr3	32364131	32364614
chr7	46610669	46611127
chr1	56776701	56777262
chr1	187810873	187811966
chr8	124542194	124543085
chr2	121910278	121910354
chr6	54329383	54329420
chr8	22481464	22483018
chr12	24590491	24590917
chr5	141750591	141751748
chr15	82903761	82904177
chr16	31136826	31137115
chr10	70553010	70553454
chr2	80742963	80743191
chr4	153215259	153215442
chr7	105412118	105412412
chr7	113736941	113737591
chr12	117906349	117906969
chr10	87158267	87158375
chr11	83046194	83046558
chr11	40769027	40769292
chr4	132873295	132873429
chr9	110911314	110912555
chr1	170699038	170699207
chr10	60131693	60132630
chr1	40272563	40273191
chr7	25441620	25442040
chr7	112211043	112212755
chr10	77287981	77288341
chr6	97307330	97308977
chr8	72493583	72493958
chr5	125162372	125162482
chrX	162848315	162848485
chr7	4796417	4797275
chr7	80065809	80066146
chr1	121537215	121538271
chr2	106950938	106950989
chr1	167278051	167278251
chr4	59461885	59462437
chr15	84945672	84946544
chr4	107128203	107128592
chr12	76803107	76803282
chr8	14784083	14784219
chr10	93834068	93834819
chr1	154714352	154714430
chr3	145822068	145823032
chr5	21990316	21991431
chr4	137256456	137257108
chr2	162525127	162525775
chr10	70432550	70432700
chr5	151189181	151189561
chr13	42979620	42980243
chr18	14200375	14200874
chr9	60646008	60646242
chr5	30158211	30158472
chr2	158705508	158706005
chr5	120554885	120555381
chr2	61381372	61381695
chr6	136944942	136945117
chr1	121471777	121471820
chr5	124495055	124495880
chr10	122181400	122182657
chr11	92808758	92808950
chr7	126977462	126977895
chr5	114027944	114028108
chr15	94971221	94971487
chr15	76097441	76098034
chr1	70354465	70354532
chr2	173231218	173231341
chr12	40797713	40798248
chr2	91066144	91066365
chr8	105170661	105171010
chr14	65558415	65558586
chr9	32754218	32754603
chr17	84675697	84675905
chr2	178302728	178302969
chr5	113413967	113414624
chr12	69315066	69315199
chr9	75690710	75691078
chr17	31824124	31824829
chr4	137770361	137770679
chr6	72662647	72663345
chr9	34844277	34844658
chr13	93313462	93314709
chr9	75333457	75333967
chr16	38702870	38703754
chr2	165037943	165038263
chr7	144265375	144266180
chr1	79705845	79706170
chr8	125268046	125268468
chr17	25710850	25711407
chr4	100718709	100719291
chr11	113468831	113469289
chr9	110587380	110587454
chr7	111624072	111624298
chr18	26346895	26347569
chr11	32423193	32423362
chr4	71671446	71671955
chr18	53650251	53651168
chr15	9636943	9637487
chr3	120686735	120687055
chr17	5753950	5754778
chr18	32269162	32269314
chr4	137905506	137905926
chr1	79934476	79934541
chr6	114948130	114948683
chr8	10365107	10365361
chr18	68064480	68065121
chr4	22098104	22099717
chr7	45226777	45226877
chr2	18940178	18940616
chr10	80566883	80567409
chr18	84654308	84654443
chr5	112208782	112208890
chr14	57430916	57431105
chr12	107873045	107873849
chr10	93947955	93948399
chr17	56183776	56183938
chr5	110456055	110456703
chr1	156273441	156273600
chr9	122954298	122954343
chr5	147060046	147061288
chr13	44320013	44320608
chr15	68068514	68069211
chr9	88288891	88289291
chr6	55255419	55255661
chr14	67416959	67418030
chr3	103311077	103311187
chr15	78426816	78427004
chr7	36193426	36193716
chr7	71774487	71774667
chr10	62254696	62255329
chr8	22511693	22513562
chr7	36267642	36267986
chr9	13620180	13620518
chr16	31717431	31717680
chr1	32205316	32205699
chr11	108217826	108218682
chr2	30768781	30769117
chr15	25089372	25089419
chr13	46458403	46459645
chr5	37103899	37104207
chr2	49827188	49827604
chr13	60081969	60082763
chr13	54489188	54489416
chr5	122753539	122754432
chr1	153220517	153222223
chr10	75082105	75082515
chr9	120632469	120633233
chr10	21125818	21126129
chr12	103271913	103272265
chr3	144670330	144670648
chr10	80900494	80901203
chr9	57665203	57665369
chr15	77078031	77078527
chr10	77241986	77242228
chr5	134521873	134521983
chr5	45789027	45789672
chr4	118352430	118352652
chr5	125501327	125502248
chr15	40133150	40134811
chr8	82869746	82870002
chr12	52624750	52626422
chr2	65928837	65929019
chr11	117481190	117482202
chr11	50495979	50496092
chr5	73978265	73978640
chr9	54217222	54217714
chr5	23544581	23544978
chr16	17089088	17089628
chr7	28327149	28327304
chr7	137264996	137265414
chr11	90355346	90355470
chr9	118451012	118451356
chr19	47283693	47284599
chr2	35906329	35906480
chr7	144891546	144891694
chr18	81010836	81011136
chr8	85115524	85115636
chr4	31914010	31914296
chr11	95402466	95403565
chr5	112502665	112504198
chr18	36178137	36178420
chr4	138483837	138484178
chr7	3686146	3686360
chr1	8793319	8793384
chr16	17797559	17797875
chr6	54470443	54470638
chr1	35761433	35762206
chr15	95806572	95806911
chr8	121561911	121562304
chr19	24750923	24751844
chr13	47174337	47174903
chr3	26244244	26244640
chr8	87418973	87419337
chr2	69431560	69432228
chr17	56470707	56471432
chr7	25436780	25437200
chr2	104100137	104100222
chr10	94139906	94140160
chr9	32005954	32006986
chr11	120310591	120310943
chr8	124295222	124296604
chr19	12484235	12484482
chr5	143047020	143047498
chr1	132137914	132138465
chr13	105006285	105006461
chr10	67858300	67858553
chr1	158957202	158957859
chr5	140632303	140632543
chr13	48698644	48698785
chr1	128640848	128642651
chr11	72019572	72020458
chr11	35677323	35678009
chr11	95836037	95837403
chr4	13250943	13251585
chr2	13141633	13142034
chr11	51495889	51496297
chr14	25868258	25868406
chr13	46534931	46535641
chr16	64456605	64456692
chr13	52542242	52543168
chr10	24878980	24879338
chr1	152653794	152654859
chr5	137072874	137073901
chr2	4991316	4991588
chr3	138797691	138797911
chr17	25453034	25454263
chr2	74290752	74290912
chr8	122464317	122465398
chr9	117246554	117246831
chr7	139897921	139898598
chr13	58525861	58527016
chr19	7413747	7413817
chr6	98012746	98013070
chr7	130088440	130088767
chr14	75682390	75683220
chr7	66468174	66469308
chr7	139143200	139144019
chr10	43442029	43442108
chr9	69348660	69348724
chr4	154175571	154175968
chr2	119759929	119760572
chr15	84472236	84472508
chr4	152513766	152514362
chr8	92524586	92524859
chr18	35875388	35875830
chr7	3474141	3474613
chr7	126604155	126604224
chr13	45839009	45839200
chr1	74832672	74833701
chr11	32563220	32563434
chr2	125727462	125727933
chr3	145966836	145968109
chr8	84557072	84557647
chr10	98927474	98928243
chr18	4525202	4525383
chr14	47485936	47486555
chr17	5087102	5087462
chr1	93094814	93095105
chr8	45729485	45729920
chr7	140236008	140236167
chr17	65756644	65758243
chr11	100259831	100260338
chr13	106766400	106766834
chr16	94972505	94973166
chr11	48870912	48871491
chr13	38767282	38768122
chr2	127537977	127538312
chr14	66835039	66836390
chr2	31495322	31495701
chr12	71895544	71896101
chr4	44108946	44109193
chr15	91476383	91476572
chr17	84138185	84139096
chr18	75861577	75861628
chr3	152787080	152787767
chr2	25245773	25246115
chr3	55585087	55585836
chr6	31253281	31253571
chr4	133063425	133063545
chr11	80134193	80134270
chr3	31077662	31078831
chr17	5580487	5580941
chr6	113730412	113730639
chr9	41458616	41458874
chr12	80412149	80412640
chr11	118957405	118958051
chr5	26431385	26431905
chr17	73475032	73475160
chr4	135161168	135161543
chr17	24019972	24020142
chr17	75458687	75459358
chr2	32322702	32323498
chr4	56748507	56748887
chr9	96518258	96518685
chr18	41813992	41814993
chr3	126612403	126612603
chr2	164366121	164366924
chr17	90505782	90506207
chr2	18982363	18982575
chr5	89249507	89249883
chr2	126469169	126469684
chr16	29908266	29908544
chr7	140914811	140915336
chr2	27413229	27413608
chr1	37818500	37818719
chr16	90986107	90986214
chr18	78028742	78028927
chr11	121101508	121101562
chr17	71002308	71002410
chr1	86279557	86279995
chr14	117575320	117576647
chr14	121341844	121342330
chr18	5446279	5446578
chr16	75320339	75320402
chr12	111195872	111196696
chr19	55581231	55581443
chr6	98933634	98934228
chr10	80070462	80070875
chr16	35531242	35531758
chr12	25083711	25084284
chr9	56136094	56136161
chr9	36718032	36718159
chr11	95826684	95828238
chr1	172111589	172111747
chr11	57499574	57499791
chr18	63716200	63716454
chr3	29987393	29987833
chr15	80021826	80022243
chr5	144879362	144880273
chr19	47126446	47126909
chr9	45427102	45429637
chr4	155370204	155370614
chr17	89507710	89508096
chr12	25465159	25465777
chr13	74685900	74686474
chr9	15013140	15013330
chr11	24683238	24683745
chr16	24892986	24893242
chr5	85945807	85946055
chr7	4782325	4782686
chr12	95549941	95550575
chr11	118573155	118573999
chr2	4585606	4585790
chr19	23768126	23768173
chr12	98775034	98775408
chr9	115218326	115218683
chr17	5332304	5333644
chr8	117914043	117914368
chr15	59647685	59647996
chr2	17717825	17719267
chr17	30390546	30391592
chr1	64650946	64652028
chr10	58613627	58614000
chr10	108540406	108541025
chr11	76482247	76483266
chr5	120683564	120683736
chr2	130195239	130195486
chr16	18148539	18151200
chr14	121756481	121757119
chr11	101767025	101767220
chr5	149298157	149298294
chr3	88348430	88348770
chr9	119935603	119936111
chr18	24050526	24050808
chr7	144060439	144060569
chr17	26973339	26973522
chr11	117764229	117764442
chr16	94770113	94770680
chr12	4191481	4192348
chr5	24282374	24282881
chr3	144430947	144432001
chr6	61332805	61334012
chr2	29607047	29607664
chr13	63183837	63184034
chr8	108862410	108862776
chr16	18641027	18641144
chr4	48941386	48941855
chr8	8186928	8187068
chr2	151703635	151703748
chr8	32850817	32851121
chr8	124317843	124318909
chr6	53533332	53533945
chr2	76678400	76678605
chr13	58005093	58005360
chr17	83830515	83830609
chr1	105834659	105834909
chr3	66648753	66649161
chr7	80387360	80387692
chr6	115860360	115861220
chr5	38359509	38360107
chr8	119625598	119625949
chr10	42760702	42761092
chr19	6430995	6431313
chr17	71966973	71967172
chr2	70115529	70116147
chr3	114964532	114964701
chr16	28752145	28752224
chr9	67599787	67600067
chr18	32561725	32562254
chrX	77656042	77656094
chr2	128743405	128743735
chr8	125789602	125790356
chr19	23889967	23890825
chr8	14115998	14117281
chr16	30184747	30185616
chr3	152845672	152846201
chr7	54863863	54864540
chr2	91305103	91305545
chr12	82250391	82250772
chr4	151638018	151639116
chr1	135460971	135461766
chr18	77818606	77819493
chr18	61821728	61822441
chr9	107930245	107930391
chr10	128109487	128109836
chr12	52211161	52211517
chr2	102218996	102219838
chr1	189754005	189754478
chr2	179348690	179348992
chr11	35332831	35332962
chr17	49525096	49525327
chr2	25301667	25302753
chr13	51755070	51755978
chr19	27548853	27552124
chr18	67940961	67941543
chr5	53300794	53301153
chr8	31118434	31118524
chr3	146879265	146879484
chr7	64619553	64620492
chr1	133846560	133846670
chr9	106471516	106471772
chr3	51955547	51955634
chr13	103281702	103282716
chr1	77463375	77464713
chr9	80186473	80186528
chr7	36002068	36002323
chr17	50375945	50376526
chr6	113395391	113396689
chr5	52881595	52882355
chr4	140638546	140639120
chr16	43618947	43619047
chr3	144272703	144273111
chr10	95256214	95256564
chr13	71359506	71360023
chr5	36359015	36359395
chr18	67849040	67849463
chr10	58640416	58640812
chr7	83740753	83740850
chr7	110347505	110347601
chr19	6828396	6829016
chr7	90541885	90542166
chr13	55464485	55466159
chr11	101087809	101088042
chr18	52752659	52752879
chr5	130199045	130199263
chr15	42690361	42690562
chr11	96372317	96372385
chr2	5793451	5793507
chr5	118197800	118198175
chr1	194279538	194280023
chr8	95230438	95230545
chr19	57365190	57365600
chr16	10504421	10505374
chr3	89940268	89940423
chr9	33774953	33775246
chr5	18914319	18914628
chr3	31304867	31305680
chr6	100360878	100361220
chr5	137721393	137721793
chr11	61047865	61048079
chr10	122856655	122857433
chr1	154888912	154889646
chr16	42374398	42375032
chr10	127086191	127088448
chr6	113580157	113580312
chr12	100223664	100224550
chr14	70581580	70581826
chr13	19471123	19471755
chr4	138446770	138446848
chr2	170837438	170837847
chr11	105774657	105774870
chr7	121688067	121688391
chr12	44531021	44531628
chr5	30653754	30654292
chr7	79318453	79319332
chr5	104341242	104341456
chr2	30776966	30777249
chr2	157483211	157483461
chr2	132686740	132687187
chr2	49290194	49290421
chr18	50134636	50134749
chr6	122555156	122555472
chr5	49307758	49308283
chr5	66920475	66920788
chr1	133842340	133842450
chr17	71042316	71043154
chr15	98793618	98794203
chr5	142748321	142748656
chr8	26062136	26062455
chr2	137977739	137977950
chr9	96680360	96680574
chr11	26512535	26512644
chr11	99057160	99057277
chr4	150594361	150594800
chr5	117994168	117994473
chr10	122804676	122805577
chr18	37960251	37960544
chr12	88736099	88736610
chr13	74277971	74278009
chr2	158953932	158954706
chr11	109350298	109351173
chr1	191191377	191191746
chr1	39856961	39857345
chr8	121371914	121372497
chr3	153195370	153195829
chr18	34610690	34611200
chr16	32038587	32038885
chr5	124011649	124012512
chr11	30174811	30174850
chr8	14265335	14266219
chr15	92631461	92632114
chr2	32041506	32041670
chr15	80369342	80369731
chr4	147973744	147973789
chr5	48721061	48721299
chr5	124076245	124076694
chr1	135521397	135521771
chr7	141953137	141953808
chr8	86061883	86062596
chr3	84440529	84441015
chr5	144597290	144597740
chr16	94583815	94584310
chr8	13359815	13360331
chr11	49952538	49953180
chr1	106002805	106002838
chr12	108048703	108048803
chr10	4207163	4208234
chr6	31969547	31969771
chr11	106928026	106928482
chr19	47524118	47524776
chr4	130815180	130815889
chr5	99001817	99002029
chr12	66038633	66038717
chr7	144255566	144255817
chr8	114482282	114482430
chr10	105574616	105575405
chr11	67642771	67643523
chr12	82787603	82788354
chr7	130844620	130845307
chr8	11178055	11178239
chr3	63580395	63580925
chr7	122336561	122337464
chr11	110507233	110507438
chr2	37367279	37367749
chr10	87347896	87349204
chr11	30119832	30120108
chr7	110218732	110218975
chr11	94718834	94719480
chr11	32558792	32559006
chr4	133302547	133303748
chr9	111283308	111283918
chr11	105317872	105318295
chr16	22764833	22766141
chr13	55511588	55512572
chr6	112286744	112287498
chr12	112879979	112880190
chr5	5636778	5636836
chr19	5461555	5462543
chr10	77638724	77638973
chr2	92840796	92840890
chr19	58764300	58765021
chr7	91031403	91031652
chr2	106955040	106955091
chr14	24988847	24989688
chr2	157610157	157610302
chr6	80047447	80048421
chr4	43871965	43872348
chr3	101094894	101095257
chr8	122298477	122298706
chr9	56746931	56747120
chr16	24533230	24533883
chr16	18218491	18219914
chr6	118012492	118012832
chr6	101267623	101268464
chr15	79461411	79461493
chr7	24447122	24447362
chr10	97798800	97799505
chr7	118907133	118907191
chr14	116389824	116390023
chr18	48800199	48800359
chr5	35743111	35743993
chr12	80246913	80247426
chr11	72472243	72472420
chr19	56429220	56429899
chr6	146954852	146955206
chr5	131951387	131953127
chr15	60848367	60849191
chr15	84834042	84834499
chr7	24642500	24643183
chr5	135865498	135866337
chr2	142716023	142716424
chr1	121619381	121619857
chr18	56130029	56130319
chr1	37192682	37192859
chr15	82161222	82161643
chr7	44611741	44612143
chr8	127424659	127425629
chr6	53900134	53901696
chr19	38153142	38153224
chr12	86019756	86020357
chr7	143163175	143163766
chr17	74434766	74434869
chr17	34532730	34532783
chr13	119651923	119652567
chr7	109559090	109559631
chr12	8338789	8339031
chr18	25900789	25901791
chr7	35213450	35213935
chr2	126771729	126772459
chr7	16829596	16829869
chr2	179014608	179015476
chr1	133813085	133813918
chr10	20505990	20506209
chr18	25544548	25544723
chr1	166919805	166920791
chr9	30004618	30004882
chr9	89231610	89231735
chr4	126288857	126289237
chr10	21443823	21444446
chr18	80035856	80036324
chr1	82361572	82362255
chr2	167841441	167841811
chr5	116381796	116382058
chr18	5004398	5004656
chr6	94133404	94133500
chr12	86302320	86302478
chr13	30672615	30672833
chr14	70458566	70459464
chr12	74046651	74047728
chr2	105718019	105718043
chr10	5448028	5448276
chr10	108509234	108511393
chr5	20643317	20643981
chr14	65267693	65268385
chr1	184093911	184094229
chr9	95701766	95702208
chr15	100727812	100728686
chr17	47175375	47175443
chr7	130849994	130850681
chr12	85173792	85174104
chr9	97223387	97223467
chr15	84012258	84013619
chr14	77485278	77486517
chr18	42862569	42862860
chr4	99073243	99073387
chr8	117355539	117356128
chr2	173050543	173051007
chr5	142836150	142836540
chr6	50779592	50781700
chr17	49947030	49947416
chr9	91800997	91801532
chr6	110778284	110778880
chr5	9146357	9146692
chr3	107757849	107758276
chr10	91163953	91165002
chr7	24652441	24652840
chr3	9139854	9140687
chr6	107235798	107236142
chr1	123157293	123157434
chr19	58385917	58386690
chr14	65084730	65085608
chr12	13090555	13091693
chr18	42777703	42777815
chr9	50647438	50647677
chr13	51599374	51599608
chr15	80997395	80997923
chr1	90441995	90442663
chr19	56473671	56475177
chr16	9054289	9054555
chr1	77302909	77304144
chr9	9035040	9035174
chr8	71717650	71718043
chr12	111818278	111819163
chr13	59884946	59885205
chr6	84009382	84009525
chr1	157289011	157289088
chr1	57202098	57202836
chr17	56426887	56427107
chr2	170867935	170868527
chr16	89947437	89949918
chr13	106802524	106803347
chr2	170218250	170219498
chr6	31208729	31209378
chr17	64756940	64757202
chr9	16913036	16913265
chr4	33543134	33543425
chr11	102527539	102527843
chr6	36977161	36977855
chr11	43406803	43407737
chr9	111692201	111693158
chr4	101652730	101652883
chr10	14041203	14041725
chr15	98637818	98638306
chr2	155728814	155729274
chr2	65614128	65614303
chr1	86302964	86303164
chr11	63893138	63893738
chr6	73196616	73197368
chr5	113959959	113960075
chr7	25246831	25247404
chr2	26524381	26524610
chr7	89501926	89502244
chr4	133042137	133043248
chr15	101095605	101096782
chr16	16933369	16934315
chr9	104847948	104848032
chr4	141690984	141691137
chr4	119469601	119470030
chr1	134861247	134861775
chr2	127477020	127477187
chr8	12595324	12595498
chr7	37144922	37145131
chr5	118047531	118048234
chr3	95736642	95736889
chr15	99457355	99458336
chr13	43551349	43551530
chr3	148962491	148962707
chr7	88962577	88963225
chr5	129301509	129302296
chr2	163230384	163230673
chr4	124211417	124212131
chr17	70106439	70106865
chrX	166277528	166277821
chr5	114253604	114253952
chr13	98466582	98468012
chr5	49204186	49204323
chr11	60191880	60192347
chr12	79387135	79387801
chr15	75889452	75890217
chr3	129267793	129268126
chr12	12442548	12442740
chr19	53516158	53516329
chr11	107620259	107620354
chr10	27944969	27946082
chr4	138522343	138522769
chr19	24180075	24180111
chr17	7237974	7238190
chr14	70447482	70447832
chr10	71146093	71146806
chr10	83393987	83394608
chr4	119876373	119877749
chr17	81386562	81386790
chr8	18701384	18701652
chr5	116412636	116413427
chr5	15599041	15599389
chr16	17708766	17708942
chr15	59716390	59716587
chr2	158291217	158291268
chr4	119879541	119880240
chr9	58198409	58200347
chr12	109440610	109441458
chr19	53902261	53903650
chr10	83068890	83069431
chr3	104404349	104404622
chr5	130141285	130141504
chr18	56530591	56531164
chr3	38342818	38343135
chr8	119918668	119918740
chr10	58857024	58857904
chr3	55659423	55659846
chr17	15181248	15181764
chr5	128765446	128765619
chr5	66803332	66803845
chr3	138068395	138070049
chr18	39061242	39061823
chr7	36474165	36474877
chr11	58181516	58182820
chr13	51412417	51413950
chr5	31748013	31748654
chr14	113801679	113801942
chr2	104067783	104068085
chr19	17812626	17812967
chr6	54158496	54159214
chr14	29648372	29649962
chr5	143272805	143273167
chr11	35971729	35974490
chr4	123236637	123237457
chr16	87946373	87947341
chr5	34218311	34218799
chr2	155509421	155509488
chr5	23415857	23416210
chr4	59456781	59457333
chr14	47002854	47004611
chr5	140766343	140766374
chr11	112830618	112830795
chr8	26754327	26754848
chr19	26642444	26642708
chr4	82342413	82342901
chr1	179810260	179811269
chr10	87354512	87355820
chr4	119225139	119225771
chr9	110258665	110259756
chr5	74027849	74028259
chr14	55334068	55334209
chr8	105846831	105847417
chr1	71774458	71775206
chr3	55282542	55282680
chr9	114714045	114714386
chr1	162302437	162303232
chr4	46312107	46312507
chrX	41763832	41764141
chr9	115656093	115656623
chr11	116515986	116516355
chr2	158188954	158189736
chr5	66418596	66419569
chr1	152821911	152822358
chr16	9358999	9359035
chr13	94497048	94497109
chr1	88447858	88448100
chr13	42927588	42929044
chr19	54073872	54074126
chr10	45008665	45008974
chr1	193155404	193156001
chr2	15827495	15827667
chr5	121643074	121643888
chr2	172378199	172378677
chr9	54539139	54539423
chr12	33386820	33387432
chr10	84642615	84644029
chr13	90905761	90906092
chr11	35670861	35671473
chr6	76770485	76770814
chr7	84002939	84002990
chr13	63494790	63495140
chr19	48261519	48261848
chr19	30119156	30119574
chr15	73528993	73531541
chr2	91449941	91450382
chr4	107533969	107534134
chr6	127141500	127142073
chr10	111101214	111101869
chr4	35402982	35403638
chr19	40944227	40944684
chr3	84188690	84189346
chr9	121575491	121575646
chr8	84274993	84275365
chr3	136670288	136670386
chr7	142427608	142428183
chr13	116986225	116986356
chr5	27565932	27566224
chr1	92981215	92981841
chr1	156064154	156064481
chr6	126537253	126538152
chr12	106160821	106160965
chr6	101290280	101290715
chr6	4902707	4902890
chr8	70824638	70825439
chr16	30500538	30500759
chr6	70716950	70717291
chrX	92997424	92997529
chr9	68881697	68882554
chr1	55947037	55947497
chr10	13417986	13418434
chr10	11710294	11710944
chr6	127491084	127491561
chr14	78778876	78779133
chr17	27196578	27197693
chr5	76231171	76231239
chr8	95207873	95208278
chr10	59590664	59591602
chr14	73170180	73171422
chr12	74185622	74186344
chr4	138504822	138505904
chr5	18247910	18248263
chr15	57772551	57774104
chrX	164123646	164124335
chr11	97676130	97676368
chr11	36069891	36070176
chr12	33023496	33023898
chr17	79795898	79796287
chr2	171300094	171300641
chr3	137554643	137555027
chr12	102274013	102274654
chr17	15414598	15415042
chr6	145429109	145429690
chr8	36455464	36455785
chr11	96955125	96955967
chr11	103712677	103712911
chr11	4450159	4450865
chr11	29910413	29910484
chr17	78639538	78640992
chr15	102354824	102355087
chr10	111586495	111588438
chr12	80737079	80737370
chr11	104307972	104308204
chr5	140545395	140545486
chr4	152182568	152183379
chr4	56699814	56700227
chr17	5242514	5242623
chr4	137151782	137152055
chr11	67645265	67646299
chr5	103595229	103596471
chr12	79159545	79159689
chr2	80552641	80552953
chr9	28175656	28176248
chr17	33784165	33784549
chr11	112980892	112981038
chr6	139144245	139144486
chr9	51932869	51933109
chr3	37284833	37285395
chr11	23440649	23440758
chr14	60729577	60729814
chr16	87476720	87476793
chr9	115170833	115171051
chr1	75383705	75384410
chr17	85941610	85942246
chr5	53136640	53137403
chr11	3758209	3758989
chr10	77237502	77237744
chr3	70533362	70533600
chr4	125246486	125247061
chr2	39485783	39486233
chr5	72266692	72266999
chr18	69623108	69623399
chr1	93406858	93407684
chr5	124221910	124223807
chr15	27985515	27986073
chr1	172203125	172203567
chr17	3502435	3504129
chr16	5738467	5738813
chr10	81359945	81361630
chr7	126075594	126075720
chr11	68170758	68170843
chr17	83914371	83915192
chrX	101816878	101817009
chr18	47308413	47308718
chr18	73940475	73941048
chr14	17928542	17928988
chr17	34030656	34031004
chr3	154879257	154879427
chr12	4014519	4015398
chr17	86717445	86718048
chr13	119702630	119703620
chr12	81934975	81935024
chr2	19163122	19163659
chr10	15181344	15181575
chr13	69957736	69957854
chr5	101765643	101765728
chr1	34964268	34964956
chr11	35703600	35703956
chr19	45370746	45370861
chr12	81128007	81128854
chr7	133127163	133127739
chr15	80634673	80635186
chr1	193748544	193748875
chr15	10620245	10620544
chr17	85388336	85388391
chr12	86839885	86840712
chr3	152580746	152581958
chr4	87372586	87373380
chr13	30687469	30687774
chr4	98546851	98547664
chr3	144322244	144322840
chr11	86436589	86438165
chr1	35949576	35949788
chr8	111680299	111680586
chr16	95157340	95157597
chr13	24709502	24709777
chr11	47213813	47214058
chr10	70982194	70982732
chr16	42392542	42392650
chr14	25767636	25767793
chr5	118882670	118882999
chr2	167056838	167057129
chr1	46842347	46843217
chr11	107410501	107411134
chr16	95289261	95289446
chr9	41169218	41169545
chr14	9641059	9641696
chr8	82922566	82922954
chr6	12503212	12503494
chr5	21897627	21898992
chr4	32383269	32385076
chr2	31179200	31179490
chr7	76410961	76411337
chr12	8325767	8326086
chr1	184812996	184813888
chr11	117462198	117463048
chr13	51883501	51883700
chr12	86329846	86330214
chr14	30059386	30060735
chr5	24239039	24239241
chr2	79452317	79453220
chr12	108222675	108222930
chr15	86082285	86084038
chr14	119821231	119821404
chr6	81961846	81962103
chr18	54095140	54095296
chr10	69676334	69676559
chr8	124704818	124705497
chr5	135008841	135009224
chr12	71453299	71454230
chr7	98357946	98358045
chr3	41119113	41121158
chr13	49759101	49759847
chr2	156661265	156662625
chr16	10340152	10340527
chr4	140350719	140351149
chr6	55408525	55408912
chr7	135867827	135867846
chr17	56260753	56260997
chr2	146345345	146345724
chr16	91961024	91961283
chr2	118977750	118978125
chr13	9138004	9138322
chr2	32812654	32813107
chr4	128354841	128356094
chr13	9180155	9180280
chr5	127557458	127557973
chr3	121480454	121481361
chr4	126327787	126328105
chr3	120014647	120014778
chr10	79800019	79800198
chr14	30673988	30674990
chr5	90780001	90780430
chr10	94415998	94416233
chr12	55435337	55435473
chr7	83651251	83651788
chr8	94303682	94303837
chr4	154384449	154384798
chr11	8506164	8506759
chr9	40415372	40415753
chr9	60981130	60981702
