chrom	start	end
chr10	11886064	11886571
chr10	8833764	8834319
chr10	107902899	107903313
chr10	105432594	105433435
chr10	95842980	95843184
chr10	85265721	85266585
chr10	67466003	67466557
chr10	57474064	57474823
chr10	41881597	41882277
chr10	25162759	25163002
chr10	23162146	23163866
chr10	18594632	18594893
chr10	127440890	127440975
chr10	126836975	126837599
chr10	126554907	126556394
chr10	126534929	126535395
chr10	125742086	125743357
chr10	123051343	123051469
chr10	122193785	122194464
chr10	117894536	117894636
chr10	117647040	117647909
chr10	116454425	116454736
chr10	115695435	115695951
chr10	115308564	115308786
chr10	114897836	114898474
chr10	111526778	111527670
chr10	111387171	111387608
chr10	110570936	110571711
chr10	110566887	110567022
chr10	110468495	110469079
chr10	109241395	109241702
chr10	108555158	108555683
chr10	108293052	108293189
chr10	107203659	107205669
chr10	105826893	105827403
chr10	105577405	105578194
chr10	99285545	99287500
chr10	99242470	99243154
chr10	98734148	98734706
chr10	96397971	96398950
chr10	96379574	96380035
chr10	96337194	96337983
chr10	93945511	93945955
chr10	93038863	93039311
chr10	92511056	92512132
chr10	91612270	91612739
chr10	87124454	87125773
chr10	87122543	87123045
chr10	87071916	87072338
chr10	84420682	84421250
chr10	84347541	84347923
chr10	83334731	83334902
chr10	81411425	81411818
chr10	81406890	81408153
chr10	81400203	81400948
chr10	81301368	81302144
chr10	81155484	81155891
chr10	81123624	81123888
chr10	80842051	80842750
chr10	80156041	80156955
chr10	80068049	80068462
chr10	78144157	78144420
chr10	77960386	77960476
chr10	77316254	77317018
chr10	76362704	76362830
chr10	75734861	75735195
chr10	75679894	75680022
chr10	71160529	71161174
chr10	70846367	70846852
chr10	69854441	69855564
chr10	69674109	69674334
chr10	67491358	67492897
chr10	66904601	66905346
chr10	62986768	62987304
chr10	62152702	62152794
chr10	61905258	61905898
chr10	59593602	59594540
chr10	58638020	58638416
chr10	56058573	56058736
chr10	53434381	53434777
chr10	52429695	52430501
chr10	43667526	43668071
chr10	42978284	42978828
chr10	40836064	40836309
chr10	40717606	40719730
chr10	39629744	39629788
chr10	39569025	39569876
chr10	39378030	39378415
chr10	37050037	37050725
chr10	27990417	27990787
chr10	26202562	26203242
chr10	25151669	25151973
chr10	21374871	21375873
chr10	21341070	21343508
chr10	19053000	19053333
chr10	18102307	18102951
chr10	17539040	17539589
chr10	12807064	12808206
chr10	8801427	8803520
chr10	8428963	8429549
chr10	5923974	5924962
chr10	5126390	5126801
chr10	4334072	4335935
chr10	4199774	4200096
chr10	4005379	4005873
chr10	122894289	122895965
chr10	108258085	108258748
chr10	99426708	99427449
chr10	96633808	96634320
chr10	96265421	96265813
chr10	92078818	92079110
chr10	90637294	90637924
chr10	81371318	81371445
chr10	79898187	79898433
chr10	77605079	77605500
chr10	71424811	71425018
chr10	67257026	67257949
chr10	62556154	62556706
chr10	42186070	42186281
chr10	31173475	31173617
chr10	25504272	25505103
chr10	23606677	23607358
chr10	20154776	20155245
chr10	4154205	4154586
chr10	3966887	3967450
chr10	60788823	60789156
chr10	67675836	67675910
chr10	121305754	121306750
chr10	120555987	120556107
chr10	89665068	89665282
chr10	67908032	67908188
chr10	60792103	60792360
chr10	58797642	58798321
chr10	12096613	12097348
chr10	4368043	4368089
chr10	125322133	125322647
chr10	67696253	67696445
chr10	121703741	121704487
chr10	116812977	116813981
chr10	99365882	99366173
chr10	94429827	94430307
chr10	90469690	90469905
chr10	82872321	82872766
chr10	80313577	80313757
chr10	77333103	77333733
chr10	55028850	55028910
chr10	15183575	15183806
chr10	127244029	127244621
chr10	123294654	123294920
chr10	122746044	122746596
chr10	121440425	121440785
chr10	116689578	116689724
chr10	111098559	111099214
chr10	95604909	95605208
chr10	93508340	93508553
chr10	86963021	86963555
chr10	80572331	80572709
chr10	80074946	80075566
chr10	70303706	70304232
chr10	67320899	67321329
chr10	62191030	62191468
chr10	41921344	41922616
chr10	28515767	28516381
chr10	11300565	11300674
chr10	117918839	117919305
chr10	96255223	96255433
chr10	83018176	83018755
chr10	80171172	80172016
chr10	77469203	77470250
chr10	76632462	76633218
chr10	70188911	70189313
chr10	27180157	27180455
chr10	125145835	125146715
chr10	79683988	79684205
chr10	51614846	51615209
chr10	117012099	117013055
chr10	98997042	98997397
chr10	98923969	98924294
chr10	88963887	88963903
chr10	81011705	81012213
chr10	127749279	127750658
chr10	99449670	99449885
chr10	21381851	21382485
chr10	127594973	127596849
chr10	127185037	127185449
chr10	119022384	119022694
chr10	119015092	119016099
chr10	118470334	118471111
chr10	111394134	111395220
chr10	105468976	105469581
chr10	99731591	99731732
chr10	95605265	95606211
chr10	95258004	95258246
chr10	88624301	88624872
chr10	84712618	84713044
chr10	81262775	81264136
chr10	80791577	80793058
chr10	80063075	80063897
chr10	79623970	79624722
chr10	78005120	78005651
chr10	77465820	77466848
chr10	77237510	77238454
chr10	75054150	75054959
chr10	69911380	69911871
chr10	69867161	69868102
chr10	61837230	61837607
chr10	60996300	60996672
chr10	60685516	60686029
chr10	59587821	59588814
chr10	58746486	58746975
chr10	58586323	58586469
chr10	40936419	40936517
chr10	40843289	40844835
chr10	40683950	40684648
chr10	39028216	39029693
chr10	22631548	22632282
chr10	22346639	22346956
chr10	21684628	21685954
chr10	8835465	8836061
chr10	7117903	7118659
chr10	119061974	119062856
chr10	118858551	118858841
chr10	117835470	117835992
chr10	98821828	98822202
chr10	98637140	98637689
chr10	80573610	80574441
chr10	77472145	77472731
chr10	76857110	76857595
chr10	75978689	75980050
chr10	59956687	59958673
chr10	59114429	59115879
chr10	40714801	40715690
chr10	91049198	91049455
chr10	81600258	81601601
chr10	66854295	66855415
chr10	120697288	120697816
chr10	91684513	91686559
chr10	60885457	60886249
chr10	59911257	59912122
chr10	20204946	20205906
chr10	10562661	10563134
chr10	80997526	80998698
chr10	127730255	127731449
chr10	84054782	84056179
chr10	80837660	80837948
chr10	75407133	75407425
chr10	61381532	61382909
chr10	50137909	50138107
chr10	40970658	40972287
chr10	39540220	39540623
chr10	39379126	39379974
chr10	31593248	31593941
chr10	81002522	81003455
chr10	81001631	81002139
chr10	11707644	11708294
chr10	81109525	81109900
chr10	80013574	80015515
chr10	77150950	77152157
chr10	76699944	76700313
chr10	60202532	60203145
chr10	43734017	43734254
chr10	42070521	42071356
chr10	20266966	20267186
chr10	4111207	4112002
chr10	79861550	79861916
chr10	108486878	108487533
chr10	106860211	106860666
chr10	86897631	86898293
chr10	63781595	63781913
chr10	9866685	9867722
chr10	7911366	7911861
chr10	127516114	127517016
chr10	96190615	96191380
chr10	90356723	90357087
chr10	79933979	79934311
chr10	9503854	9504347
chr10	25168895	25169388
chr10	122830774	122831172
chr10	127549402	127549555
chr10	61388587	61389754
chr10	116823490	116824307
chr10	77905903	77906672
chr10	90915673	90915908
chr10	76271923	76272366
chr10	121374211	121374991
chr10	106633352	106635271
chr10	85133730	85134083
chr10	68005044	68005742
chr10	67106362	67108571
chr10	42001593	42002164
chr10	26288042	26288256
chr10	70550566	70551010
chr10	111441878	111442092
chr10	81028833	81029387
chr10	59965073	59965480
chr10	58854144	58855024
chr10	58821617	58822301
chr10	119552098	119552468
chr10	117071081	117071372
chr10	112291363	112291465
chr10	112161889	112161924
chr10	111814753	111814868
chr10	111509546	111509883
chr10	70408161	70408350
chr10	71264144	71264525
chr10	94907985	94908294
chr10	85952126	85952217
chr10	94798222	94798560
chr10	119751019	119751594
chr10	119271233	119272308
chr10	93424557	93424999
chr10	25520977	25521620
chr10	79975657	79975733
chr10	76895499	76895773
chr10	86137666	86138196
chr10	83183656	83184462
chr10	117215626	117216369
chr10	100822853	100822981
chr10	115593208	115593492
chr10	112553396	112554359
chr10	119620199	119620557
chr10	111658492	111659205
chr10	107162539	107163151
chr10	34037025	34037700
chr10	127985634	127985732
chr10	127019474	127019711
chr10	117766163	117767103
chr10	99034189	99035179
chr10	95175377	95176110
chr10	94704738	94705008
chr10	94193515	94194224
chr10	91021787	91022113
chr10	81618350	81618566
chr10	77123884	77124696
chr10	76971167	76971842
chr10	70104012	70104878
chr10	68459222	68460284
chr10	61753598	61753719
chr10	46399010	46399142
chr10	42816862	42817164
chr10	42796755	42796903
chr10	41716170	41717237
chr10	39472982	39473124
chr10	30226043	30226314
chr10	24876622	24876980
chr10	5179679	5180115
chr10	4090761	4091069
chr10	118515243	118515383
chr10	115899959	115900282
chr10	114148751	114148977
chr10	111274974	111275398
chr10	99471720	99472639
chr10	94502324	94502693
chr10	90801973	90802360
chr10	89823048	89823588
chr10	85044223	85045034
chr10	83512582	83512775
chr10	81437836	81438182
chr10	79777296	79777595
chr10	76300283	76300369
chr10	75930089	75930377
chr10	75118542	75119302
chr10	72264123	72264526
chr10	71138567	71138755
chr10	68392764	68393347
chr10	67055682	67056099
chr10	63476176	63477066
chr10	54019477	54019658
chr10	53987220	53987376
chr10	29511316	29511703
chr10	28128088	28128306
chr10	19410480	19410608
chr10	19030852	19031070
chr10	18774542	18774704
chr10	17981189	17981562
chr10	13280259	13280832
chr10	10605893	10605944
chr10	7655252	7655655
chr10	5212526	5212738
chr10	4344402	4344909
chr10	130543551	130544280
chr10	128759595	128759883
chr10	128691736	128692128
chr10	128463812	128464146
chr10	127936140	127937226
chr10	127602921	127603261
chr10	127524541	127527819
chr10	127490337	127491296
chr10	127467694	127467928
chr10	127318127	127318209
chr10	127198900	127200577
chr10	127170605	127171349
chr10	126846322	126846604
chr10	126780230	126780509
chr10	126491207	126491470
chr10	126122462	126122809
chr10	125985492	125985880
chr10	125724783	125726214
chr10	125666209	125666351
chr10	125612270	125612958
chr10	123332334	123332504
chr10	123189795	123190392
chr10	123034265	123034484
chr10	122859433	122860211
chr10	122737543	122737635
chr10	122703861	122704564
chr10	121663407	121664244
chr10	121552378	121552670
chr10	121507614	121507927
chr10	121476929	121477822
chr10	121473754	121475424
chr10	121403041	121403610
chr10	121303321	121304923
chr10	121280452	121281566
chr10	120946816	120947173
chr10	120375418	120376292
chr10	119965997	119966874
chr10	119394913	119395196
chr10	119391865	119392593
chr10	119268405	119268524
chr10	117984669	117985426
chr10	117544249	117544933
chr10	117441291	117442240
chr10	117023990	117024441
chr10	115579443	115579904
chr10	115043376	115043810
chr10	111929152	111929622
chr10	111381276	111382349
chr10	111263819	111263994
chr10	111255186	111255793
chr10	110793646	110794409
chr10	110782983	110783115
chr10	110179928	110180341
chr10	109852842	109853437
chr10	109056573	109057081
chr10	108556685	108556837
chr10	108419901	108420480
chr10	108226827	108227038
chr10	108088213	108088953
chr10	107992106	107992832
chr10	107960208	107960474
chr10	107309994	107310457
chr10	105802109	105802431
chr10	105576105	105576469
chr10	105323701	105324567
chr10	104455332	104456407
chr10	102184668	102185195
chr10	100111222	100111864
chr10	100022141	100022906
chr10	99524220	99525292
chr10	99519327	99520281
chr10	99287753	99288477
chr10	99284535	99285256
chr10	99241465	99242102
chr10	99162743	99162886
chr10	98494242	98494664
chr10	97695462	97695625
chr10	97218812	97218997
chr10	96239080	96239207
chr10	95928037	95928555
chr10	95753030	95753166
chr10	95485653	95485840
chr10	95258564	95258914
chr10	94792454	94792714
chr10	94561513	94562065
chr10	94409285	94410621
chr10	93997945	93998572
chr10	93872599	93872770
chr10	93811919	93811995
chr10	93751090	93751582
chr10	93652049	93652188
chr10	93509630	93509873
chr10	93360172	93360484
chr10	93282329	93283232
chr10	93254039	93255298
chr10	93230185	93230487
chr10	93211873	93212243
chr10	93165518	93166582
chr10	92935701	92935986
chr10	92173218	92173503
chr10	91731878	91732661
chr10	91522413	91522508
chr10	91428472	91428775
chr10	91388878	91389071
chr10	91186978	91187347
chr10	91167002	91168051
chr10	89689917	89689998
chr10	89518796	89519118
chr10	87351204	87352512
chr10	87156159	87156267
chr10	87107025	87107815
chr10	87012002	87012235
chr10	86501371	86502145
chr10	86275420	86275968
chr10	85915105	85915346
chr10	84878030	84878185
chr10	84852625	84852956
chr10	84646029	84647443
chr10	84535788	84536238
chr10	84428252	84429070
chr10	84168199	84168382
chr10	84060262	84061407
chr10	84058812	84058946
chr10	83513292	83513879
chr10	82866218	82866594
chr10	82633540	82633685
chr10	81459200	81461677
chr10	81337836	81338272
chr10	81335763	81336087
chr10	81152841	81153275
chr10	81122110	81122189
chr10	80925979	80926289
chr10	80875885	80876033
chr10	80748305	80748934
chr10	80674208	80674323
chr10	80650292	80650759
chr10	80644436	80644717
chr10	80641647	80642090
chr10	80585783	80585889
chr10	80374207	80374250
chr10	80370473	80370738
chr10	80344550	80345580
chr10	80146472	80146645
chr10	80038014	80038355
chr10	79901580	79901720
chr10	79897692	79897812
chr10	79882915	79883620
chr10	79710037	79710227
chr10	79583798	79584161
chr10	78357950	78358582
chr10	78307077	78307381
chr10	78162770	78163048
chr10	78138968	78139759
chr10	78004576	78004759
chr10	77595518	77596635
chr10	77554253	77554426
chr10	77191136	77191793
chr10	77150134	77150599
chr10	76665610	76665758
chr10	76496229	76496613
chr10	76269518	76269599
chr10	75930989	75931757
chr10	75798369	75798765
chr10	75549574	75550462
chr10	75531475	75531939
chr10	75429879	75430239
chr10	75127956	75128300
chr10	73689982	73690152
chr10	71200793	71201127
chr10	70742334	70742562
chr10	70703234	70703637
chr10	70256287	70257598
chr10	70189967	70190587
chr10	70026028	70026100
chr10	69724977	69725293
chr10	69098541	69099994
chr10	68110762	68111258
chr10	67974479	67974582
chr10	67798872	67799505
chr10	67764147	67764305
chr10	67513129	67513681
chr10	67441245	67441543
chr10	67329171	67330128
chr10	67121550	67122272
chr10	63604791	63605024
chr10	63097877	63097985
chr10	62526352	62526481
chr10	62307430	62307531
chr10	62281570	62282227
chr10	62114191	62114238
chr10	61919676	61920673
chr10	61850357	61850803
chr10	61830098	61831199
chr10	61624591	61625370
chr10	61419959	61420146
chr10	61409980	61410339
chr10	60918031	60918964
chr10	60834424	60834795
chr10	60813018	60813931
chr10	60811346	60812284
chr10	60134630	60135567
chr10	60097828	60098369
chr10	59924366	59924525
chr10	59584020	59584765
chr10	59472973	59473203
chr10	59241162	59241456
chr10	59059998	59060640
chr10	58895300	58896064
chr10	58625086	58625135
chr10	58611254	58611627
chr10	58392031	58392151
chr10	57526543	57526803
chr10	56892407	56892996
chr10	56054605	56055639
chr10	55361296	55361437
chr10	54993776	54994379
chr10	51082604	51082726
chr10	46040155	46040564
chr10	45951705	45951901
chr10	45800466	45800822
chr10	45370994	45371175
chr10	45306152	45306384
chr10	45010974	45011283
chr10	43666748	43667189
chr10	43452969	43453381
chr10	43427546	43427988
chr10	42294050	42294293
chr10	41741712	41742345
chr10	41094829	41094937
chr10	40630512	40631065
chr10	40586141	40586528
chr10	40449611	40449826
chr10	40283621	40284654
chr10	39512543	39513138
chr10	39471805	39472617
chr10	39454045	39454548
chr10	39387638	39388522
chr10	39065389	39065665
chr10	39017357	39017669
chr10	37315111	37315379
chr10	36934837	36934966
chr10	34352303	34352591
chr10	31446105	31446795
chr10	31288734	31288983
chr10	31253058	31253620
chr10	28414089	28414654
chr10	28225578	28226099
chr10	27555950	27556686
chr10	27384712	27385231
chr10	27189105	27189436
chr10	26245567	26246052
chr10	25768551	25769979
chr10	25676984	25677291
chr10	25588973	25589386
chr10	25216199	25216911
chr10	25000114	25002182
chr10	24682624	24682946
chr10	23448638	23450038
chr10	22918182	22918443
chr10	22723815	22724338
chr10	22703823	22705047
chr10	22700978	22701321
chr10	22592911	22594138
chr10	22381276	22381838
chr10	21550109	21550275
chr10	21492337	21492453
chr10	21457073	21457703
chr10	21448593	21448667
chr10	20733450	20734279
chr10	20667971	20670056
chr10	20641887	20642716
chr10	20627426	20628213
chr10	20527550	20527722
chr10	20254548	20254702
chr10	20178507	20179289
chr10	20156831	20157071
chr10	19818704	19819212
chr10	19709579	19710015
chr10	18707885	18708331
chr10	18663528	18663674
chr10	18643525	18644302
chr10	18347175	18347705
chr10	18116637	18116722
chr10	17564871	17565758
chr10	14653546	14653868
chr10	14021266	14021390
chr10	13714982	13715380
chr10	13587483	13588846
chr10	13572031	13572679
chr10	13474970	13475740
chr10	13473570	13473859
chr10	13415538	13415986
chr10	10319403	10319607
chr10	8653603	8653825
chr10	8539573	8539813
chr10	8450437	8450698
chr10	8372374	8372733
chr10	8212619	8213270
chr10	7491621	7492794
chr10	5489366	5491496
chr10	5154888	5154989
chr10	5031225	5031795
chr10	4520237	4520432
chr10	4210234	4211305
chr10	4174984	4175249
chr10	4127273	4127499
chr10	3644627	3645572
chr10	122728652	122729145
chr10	107901589	107902035
chr10	92745791	92746111
chr10	83085553	83085692
chr10	67720339	67720393
chr10	67368784	67368981
chr10	37276574	37276645
chr10	25416981	25417219
chr10	21128129	21128440
chr10	19167272	19167984
chr10	13885697	13886076
chr10	9046031	9046332
chr10	81486677	81486770
chr10	79734994	79736034
chr10	76540364	76540563
chr10	128873354	128873589
chr10	128135406	128135837
chr10	128132526	128133197
chr10	127180346	127180736
chr10	127172024	127172319
chr10	124161904	124162106
chr10	122829738	122829991
chr10	118871827	118872148
chr10	109886580	109886665
chr10	104660321	104660443
chr10	99022592	99023393
chr10	98930243	98931012
chr10	95075644	95076132
chr10	94214560	94214792
chr10	89033524	89033824
chr10	83850233	83850499
chr10	83317322	83317452
chr10	81477379	81478824
chr10	80897785	80898494
chr10	80858429	80858602
chr10	80810023	80810789
chr10	80569409	80569935
chr10	80439308	80439551
chr10	79796509	79797023
chr10	79610661	79610792
chr10	72440983	72441676
chr10	70408898	70409113
chr10	69101390	69102040
chr10	68179595	68180360
chr10	62252712	62252874
chr10	61735165	61735495
chr10	61532606	61532864
chr10	60172417	60172868
chr10	59576406	59576674
chr10	59512294	59512858
chr10	58326527	58327288
chr10	50200620	50200796
chr10	43403570	43403619
chr10	39691449	39692073
chr10	38516457	38516744
chr10	28215385	28215730
chr10	28106980	28107469
chr10	27134315	27134674
chr10	25837212	25837430
chr10	23235854	23235996
chr10	20995911	20996113
chr10	19963929	19964570
chr10	18061629	18061887
chr10	11357860	11358387
chr10	11166189	11166437
chr10	10852394	10852593
chr10	5319079	5319598
chr10	4738745	4739125
chr10	3994662	3994977
chr10	128515804	128516417
chr10	128487816	128488088
chr10	128394714	128395182
chr10	127510741	127511218
chr10	127296426	127296758
chr10	127209427	127210681
chr10	121390792	121390914
chr10	121096018	121096769
chr10	117874185	117875384
chr10	117173421	117174228
chr10	114924549	114925487
chr10	114404006	114404103
chr10	108032483	108033204
chr10	99081247	99081746
chr10	98974850	98975345
chr10	98919414	98920367
chr10	98485545	98486985
chr10	93261366	93262420
chr10	90947785	90948109
chr10	90940008	90940695
chr10	90612410	90613195
chr10	89549414	89550016
chr10	89177996	89178241
chr10	88425409	88425554
chr10	82843982	82845077
chr10	81632403	81632678
chr10	80628765	80629051
chr10	80570629	80572328
chr10	80414081	80414468
chr10	80371135	80372988
chr10	80121819	80122791
chr10	78214416	78214781
chr10	78090770	78090945
chr10	77795069	77795302
chr10	77665337	77665416
chr10	77449399	77450103
chr10	76827238	76827482
chr10	76213190	76213688
chr10	75788190	75788716
chr10	75696949	75697392
chr10	70495412	70495711
chr10	69710510	69711596
chr10	66994692	66995739
chr10	64215171	64215957
chr10	62702113	62702554
chr10	62355938	62357025
chr10	62007890	62008182
chr10	61836277	61836678
chr10	61461572	61461870
chr10	59333760	59334045
chr10	57203402	57203596
chr10	56165776	56166145
chr10	53180687	53181177
chr10	43582199	43582917
chr10	41573073	41573779
chr10	40681721	40682300
chr10	39852427	39852656
chr10	30655952	30656432
chr10	28101465	28101804
chr10	21997068	21998283
chr10	21954101	21954324
chr10	21927427	21928136
chr10	21762718	21763420
chr10	20632204	20633029
chr10	19903837	19904685
chr10	18526564	18528468
chr10	14473549	14473831
chr10	14118429	14118673
chr10	9242748	9243577
chr10	8415548	8415684
chr10	7139180	7140224
chr10	6289706	6289905
chr10	5480823	5481510
chr10	123395290	123396195
chr10	40772367	40772652
chr10	99588526	99588868
chr10	93831317	93832068
chr10	84938602	84939762
chr10	84286014	84286275
chr10	80185378	80185851
chr10	59491102	59491449
chr10	25754516	25754736
chr10	13387060	13387518
chr10	121227542	121227645
chr10	107767457	107767699
chr10	94466511	94466673
chr10	86480038	86480645
chr10	71058776	71059456
chr10	62419208	62419260
chr10	43130898	43132591
chr10	39452011	39452354
chr10	123483675	123483759
chr10	121501152	121501666
chr10	121056366	121056876
chr10	90867695	90868160
chr10	84383359	84383916
chr10	79919984	79920699
chr10	78633420	78633996
chr10	76411407	76411571
chr10	76248051	76248701
chr10	75405964	75406491
chr10	73225132	73225476
chr10	70183088	70184012
chr10	68490663	68491019
chr10	61902977	61903123
chr10	59222930	59224091
chr10	52253522	52253866
chr10	40521608	40522292
chr10	28188316	28188507
chr10	20202878	20203249
chr10	10310001	10310351
chr10	3852391	3852853
chr10	77260656	77260796
chr10	70471971	70472647
chr10	52050298	52050543
chr10	122870362	122870465
chr10	122862344	122862956
chr10	108479065	108479817
chr10	108236252	108236524
chr10	96148189	96148550
chr10	85388517	85389519
chr10	71204485	71204575
chr10	70539237	70539530
chr10	70306582	70306821
chr10	59570363	59570663
chr10	8785442	8785626
chr10	122184657	122185914
chr10	85670257	85671097
chr10	69529972	69530430
chr10	126939927	126940499
chr10	94411876	94412215
chr10	84036407	84036495
chr10	25361156	25362809
chr10	16580175	16580501
chr10	128836598	128836759
chr10	128750369	128750482
chr10	128665475	128665521
chr10	128488627	128489228
chr10	128107138	128107487
chr10	127661083	127661299
chr10	127529623	127529954
chr10	127126363	127126555
chr10	127087236	127087331
chr10	126082226	126083078
chr10	125673648	125674091
chr10	125600562	125600608
chr10	125255942	125256235
chr10	125128758	125128951
chr10	124766078	124766295
chr10	124555718	124555875
chr10	124249469	124250356
chr10	123197910	123198113
chr10	122902962	122903158
chr10	122590560	122590728
chr10	122008690	122009559
chr10	121814729	121814783
chr10	121734064	121734505
chr10	121055661	121056086
chr10	120897822	120897870
chr10	120851493	120852032
chr10	120826280	120827890
chr10	120606954	120607100
chr10	120208314	120208531
chr10	119223702	119223950
chr10	119190609	119190758
chr10	119142155	119142569
chr10	118962740	118962977
chr10	118728050	118728198
chr10	118639187	118639317
chr10	118111770	118111938
chr10	117859144	117859250
chr10	117696165	117696409
chr10	117549760	117549860
chr10	117316777	117316878
chr10	117195199	117195241
chr10	117130347	117130578
chr10	117069908	117070032
chr10	117004538	117004739
chr10	117000742	117001330
chr10	116544182	116544364
chr10	116260101	116260429
chr10	115588258	115588422
chr10	115553541	115553974
chr10	115468631	115469461
chr10	115303298	115303388
chr10	115169606	115170055
chr10	114202173	114202247
chr10	112920963	112921109
chr10	112557513	112557624
chr10	111781495	111781571
chr10	111419409	111420078
chr10	111413096	111413268
chr10	111249627	111250425
chr10	111186334	111186711
chr10	110939025	110939451
chr10	110879037	110879557
chr10	110382532	110382950
chr10	110344785	110345994
chr10	110327001	110327109
chr10	110103158	110103629
chr10	109975648	109975720
chr10	108514794	108515366
chr10	108435416	108435495
chr10	108249939	108250023
chr10	107477660	107477785
chr10	107418085	107418776
chr10	106566169	106566335
chr10	106178542	106178818
chr10	105427385	105428207
chr10	105399453	105399625
chr10	104961778	104961847
chr10	102533860	102534240
chr10	100013830	100014030
chr10	99618652	99619256
chr10	99560945	99561790
chr10	99552608	99553500
chr10	99268272	99269779
chr10	98958855	98959097
chr10	98948734	98949436
chr10	98589346	98590128
chr10	98569508	98570843
chr10	98497545	98497758
chr10	97803213	97803385
chr10	97801505	97802210
chr10	97082060	97082174
chr10	96751942	96752166
chr10	96646423	96647271
chr10	96262435	96262638
chr10	96121518	96121963
chr10	95929656	95929814
chr10	95910183	95910418
chr10	94885835	94885951
chr10	94775405	94775520
chr10	94129011	94129449
chr10	94065248	94065706
chr10	93771940	93772304
chr10	93600178	93600271
chr10	93438038	93438388
chr10	93421956	93422151
chr10	93230752	93231333
chr10	93140478	93141017
chr10	93119955	93120210
chr10	91053185	91053324
chr10	90988944	90989024
chr10	90965224	90966597
chr10	89706346	89706541
chr10	89623303	89623474
chr10	89481893	89482735
chr10	89118691	89118789
chr10	88115839	88116136
chr10	87821852	87822058
chr10	87592541	87592668
chr10	87546446	87546602
chr10	87500998	87501755
chr10	87039337	87039372
chr10	86947032	86947399
chr10	86934028	86934336
chr10	86830289	86830656
chr10	86694771	86694982
chr10	86630726	86631235
chr10	86493336	86493534
chr10	86110577	86110691
chr10	85641285	85641450
chr10	85608541	85608759
chr10	85386245	85386381
chr10	84971263	84971520
chr10	84919268	84919377
chr10	84909126	84910722
chr10	84895423	84896246
chr10	84801217	84801503
chr10	84573863	84574029
chr10	84400969	84401487
chr10	83871743	83871951
chr10	83587682	83587816
chr10	81523676	81524429
chr10	81396315	81396774
chr10	80993003	80993619
chr10	80808185	80809477
chr10	80801142	80801562
chr10	80582954	80583289
chr10	80556479	80556665
chr10	80514542	80514671
chr10	80379758	80380352
chr10	80293845	80294082
chr10	80019637	80020328
chr10	79960957	79961672
chr10	79931352	79931488
chr10	79807069	79807265
chr10	79802198	79802377
chr10	79778621	79778726
chr10	79671584	79671663
chr10	79638924	79639531
chr10	78592702	78593024
chr10	78487306	78487544
chr10	78449376	78449539
chr10	78161305	78161409
chr10	78054573	78055314
chr10	77897788	77897996
chr10	77863657	77864275
chr10	77855864	77856319
chr10	77642911	77643076
chr10	77636475	77636724
chr10	77544962	77545274
chr10	77498534	77498648
chr10	77412637	77412822
chr10	77366986	77367187
chr10	77356336	77356562
chr10	77284626	77285113
chr10	76997820	76998159
chr10	76743707	76744635
chr10	76287529	76287868
chr10	75954462	75955354
chr10	75939944	75940177
chr10	75708559	75709476
chr10	75701381	75701901
chr10	75659946	75660075
chr10	75621039	75621338
chr10	75313800	75314018
chr10	75180744	75180902
chr10	75114781	75114869
chr10	75079695	75080105
chr10	74904720	74904879
chr10	74626766	74627079
chr10	73828327	73828508
chr10	73786079	73786570
chr10	73341658	73341929
chr10	73095806	73095945
chr10	71532051	71532185
chr10	71484385	71484640
chr10	71343280	71343361
chr10	71302886	71303640
chr10	71114078	71114980
chr10	71077647	71077735
chr10	70580919	70581003
chr10	70430400	70430550
chr10	70127663	70127766
chr10	70025487	70025575
chr10	69885769	69885991
chr10	69858337	69858873
chr10	69831769	69832178
chr10	69682247	69682351
chr10	69604707	69605068
chr10	69576249	69576706
chr10	69336917	69337158
chr10	68580554	68580606
chr10	68542233	68542717
chr10	68540449	68541069
chr10	68452495	68452756
chr10	68254071	68254130
chr10	68109946	68110462
chr10	68104766	68105915
chr10	67889085	67889272
chr10	67732060	67732599
chr10	67647524	67648408
chr10	67646813	67647262
chr10	67358153	67358333
chr10	67081000	67081167
chr10	66746924	66747109
chr10	66218808	66218992
chr10	65912446	65912828
chr10	64624901	64625398
chr10	64266182	64266223
chr10	64245805	64245829
chr10	64062547	64062809
chr10	63598832	63599650
chr10	63560126	63560271
chr10	63508318	63508749
chr10	63413607	63413807
chr10	63033858	63034304
chr10	63012753	63012848
chr10	62723619	62724104
chr10	62304258	62304583
chr10	62266521	62266578
chr10	61752715	61752881
chr10	61663514	61663614
chr10	61594844	61595289
chr10	61406157	61406780
chr10	61397965	61398230
chr10	61394158	61394864
chr10	61331200	61331543
chr10	61203428	61203645
chr10	60942990	60943087
chr10	60842110	60842381
chr10	60535401	60535527
chr10	60530815	60530961
chr10	60482765	60482947
chr10	60279981	60280430
chr10	60211541	60211988
chr10	59800356	59800646
chr10	59663786	59664040
chr10	59280994	59281246
chr10	59094291	59094594
chr10	59007194	59007588
chr10	58921449	58921534
chr10	58899305	58899539
chr10	58354629	58354769
chr10	56504420	56504514
chr10	56153018	56153403
chr10	54797528	54797650
chr10	54376969	54377167
chr10	54165780	54165895
chr10	53341182	53341330
chr10	53261583	53261773
chr10	51936338	51936381
chr10	51769306	51769638
chr10	50597758	50598048
chr10	45588273	45588638
chr10	45497847	45498028
chr10	45468750	45469906
chr10	45381244	45381409
